thisRow.t,notes,block_sign,block_pressure,rt,chose_delayed,comp_m,max_deviation,raw_trajectory,participant,age,gender,
,,gain,no_pressure,2.7644658999925014,True,50,0.6601404207581205,"0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.397;0.000,-0.380;0.002,-0.346;0.021,-0.257;0.049,-0.169;0.093,-0.062;0.170,0.096;0.222,0.196;0.289,0.301;0.312,0.331;0.323,0.345;0.330,0.351;0.331,0.351;0.331,0.351;0.331,0.351;0.331,0.351;0.331,0.351;0.329,0.351;0.325,0.353;0.323,0.354;0.321,0.354;0.321,0.354;0.320,0.356;0.320,0.356;0.320,0.356;0.319,0.356;0.319,0.356;0.318,0.355;0.318,0.355;0.318,0.355;0.318,0.354;0.318,0.354;0.318,0.354;0.318,0.354;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.318,0.353;0.306,0.353;0.227,0.356;0.148,0.356;0.055,0.356;-0.081,0.347;-0.146,0.339;-0.182,0.335;-0.209,0.333;-0.221,0.333;-0.232,0.335;-0.237,0.337;-0.242,0.338;-0.244,0.341;-0.248,0.342;-0.253,0.343;-0.256,0.344;-0.256,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344;-0.257,0.344",941765,21,F,
,,gain,no_pressure,1.9826139000069816,False,75,0.44762757549527676,"0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.351;0.004,-0.349;0.002,-0.333;0.000,-0.318;-0.008,-0.287;-0.017,-0.263;-0.027,-0.235;-0.039,-0.196;-0.046,-0.170;-0.048,-0.133;-0.044,-0.107;-0.033,-0.079;0.010,-0.021;0.052,0.021;0.108,0.069;0.169,0.119;0.192,0.137;0.202,0.146;0.202,0.148;0.193,0.151;0.147,0.153;0.102,0.156;0.041,0.161;0.013,0.163;-0.008,0.166;-0.042,0.168;-0.058,0.168;-0.078,0.168;-0.103,0.168;-0.114,0.168;-0.126,0.168;-0.132,0.168;-0.139,0.169;-0.139,0.169;-0.145,0.173;-0.146,0.175;-0.147,0.177;-0.153,0.179;-0.164,0.182;-0.164,0.182;-0.164,0.182;-0.164,0.182;-0.164,0.182;-0.164,0.182;-0.164,0.182;-0.164,0.182;-0.164,0.182;-0.164,0.182;-0.164,0.182;-0.164,0.182;-0.164,0.182;-0.164,0.182;-0.164,0.182;-0.164,0.182;-0.164,0.182;-0.164,0.182;-0.164,0.182;-0.177,0.192;-0.208,0.217;-0.222,0.231;-0.229,0.236;-0.237,0.242;-0.238,0.244;-0.244,0.248;-0.244,0.248;-0.244,0.248;-0.244,0.248;-0.244,0.248;-0.244,0.248;-0.244,0.248;-0.244,0.248;-0.244,0.248;-0.244,0.248;-0.244,0.248;-0.244,0.248;-0.244,0.248;-0.244,0.248",941765,21,F,
,,gain,no_pressure,1.4987727999978233,True,62.5,0.5499562315313737,"-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.013,-0.378;-0.033,-0.348;-0.066,-0.300;-0.117,-0.222;-0.148,-0.173;-0.175,-0.134;-0.212,-0.076;-0.244,-0.038;-0.278,0.014;-0.301,0.041;-0.325,0.068;-0.333,0.086;-0.338,0.097;-0.341,0.107;-0.337,0.118;-0.319,0.133;-0.262,0.168;-0.195,0.202;-0.062,0.261;0.035,0.290;0.111,0.313;0.201,0.327;0.245,0.332;0.292,0.331;0.313,0.328;0.328,0.326;0.342,0.323;0.348,0.322;0.354,0.321;0.364,0.321;0.368,0.319;0.371,0.319;0.371,0.319;0.371,0.319;0.371,0.319;0.371,0.319;0.371,0.319;0.371,0.319;0.371,0.319;0.371,0.319;0.371,0.319;0.371,0.319;0.371,0.319;0.371,0.319",941765,21,F,
,,gain,no_pressure,1.382556199998362,False,68.75,0.09612691930663664,"0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.027,-0.387;0.037,-0.331;0.056,-0.256;0.083,-0.163;0.134,-0.008;0.180,0.091;0.222,0.182;0.277,0.279;0.298,0.314;0.316,0.342;0.319,0.347;0.319,0.349;0.319,0.349;0.319,0.349;0.319,0.349;0.319,0.349;0.319,0.349;0.319,0.349;0.319,0.349;0.319,0.349;0.319,0.348;0.319,0.348;0.319,0.348;0.319,0.348;0.319,0.348;0.319,0.348;0.319,0.348;0.319,0.348;0.319,0.348;0.319,0.348;0.319,0.348;0.319,0.348;0.319,0.348;0.319,0.348;0.319,0.348",941765,21,F,
,,gain,no_pressure,1.28060669999104,True,65.625,0.023222058642535154,"-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;-0.002,-0.423;0.014,-0.372;0.058,-0.266;0.099,-0.184;0.167,-0.061;0.212,0.017;0.252,0.079;0.301,0.147;0.323,0.171;0.336,0.189;0.340,0.193;0.342,0.193;0.342,0.194;0.342,0.194;0.342,0.194;0.342,0.194;0.342,0.194;0.342,0.195;0.342,0.195;0.343,0.201;0.345,0.206;0.348,0.211;0.354,0.223;0.358,0.227;0.360,0.231;0.361,0.233;0.361,0.233;0.361,0.234;0.361,0.234;0.361,0.234;0.361,0.234;0.361,0.234;0.361,0.234;0.361,0.234;0.361,0.234;0.361,0.234;0.361,0.234;0.361,0.234;0.361,0.234",941765,21,F,
,,gain,no_pressure,1.1499929999990854,False,67.1875,0.006477369472992004,"0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.005,-0.384;0.050,-0.305;0.093,-0.226;0.163,-0.101;0.208,-0.024;0.264,0.068;0.294,0.114;0.311,0.146;0.327,0.168;0.333,0.177;0.336,0.184;0.342,0.193;0.346,0.199;0.347,0.203;0.348,0.203;0.348,0.204;0.348,0.204;0.348,0.205;0.348,0.207;0.349,0.208;0.350,0.212;0.351,0.214;0.351,0.216;0.352,0.217;0.352,0.218;0.352,0.218;0.352,0.218;0.352,0.218;0.352,0.218;0.352,0.218;0.352,0.218;0.352,0.218;0.352,0.218;0.352,0.218;0.352,0.218;0.352,0.218;0.352,0.218;0.352,0.218;0.352,0.218",941765,21,F,
,,gain,no_pressure,1.1492600000055972,True,66.1875,0.04217180976033092,"0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.016,-0.402;0.017,-0.394;0.022,-0.355;0.032,-0.319;0.062,-0.241;0.091,-0.172;0.127,-0.097;0.189,0.016;0.228,0.073;0.270,0.129;0.291,0.156;0.306,0.174;0.324,0.191;0.328,0.196;0.338,0.207;0.339,0.209;0.340,0.211;0.343,0.217;0.343,0.219;0.344,0.221;0.344,0.222;0.344,0.222;0.344,0.222;0.344,0.222;0.344,0.222;0.344,0.222;0.344,0.222;0.344,0.222;0.344,0.222;0.344,0.222;0.344,0.222;0.344,0.222;0.344,0.222;0.344,0.222;0.344,0.222;0.344,0.222;0.344,0.222",941765,21,F,
,,loss,no_pressure,2.233538500004215,False,50,0.5454771994489858,"-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.002,-0.369;-0.011,-0.347;-0.038,-0.297;-0.066,-0.252;-0.114,-0.179;-0.149,-0.130;-0.182,-0.089;-0.236,-0.025;-0.271,0.010;-0.294,0.035;-0.319,0.062;-0.331,0.077;-0.339,0.093;-0.340,0.098;-0.340,0.100;-0.340,0.101;-0.340,0.101;-0.340,0.101;-0.340,0.102;-0.340,0.102;-0.340,0.103;-0.340,0.103;-0.340,0.103;-0.340,0.103;-0.340,0.103;-0.340,0.103;-0.340,0.103;-0.340,0.103;-0.340,0.103;-0.340,0.103;-0.340,0.103;-0.340,0.103;-0.340,0.103;-0.340,0.103;-0.340,0.104;-0.340,0.104;-0.339,0.104;-0.339,0.104;-0.338,0.104;-0.338,0.104;-0.338,0.104;-0.337,0.104;-0.337,0.104;-0.337,0.105;-0.337,0.105;-0.336,0.105;-0.336,0.105;-0.336,0.106;-0.329,0.110;-0.309,0.126;-0.268,0.147;-0.124,0.213;-0.017,0.254;0.159,0.296;0.271,0.311;0.365,0.317;0.458,0.315;0.489,0.314;0.513,0.312;0.519,0.312;0.521,0.311;0.521,0.311;0.521,0.311;0.521,0.311;0.521,0.311;0.521,0.311;0.521,0.311;0.521,0.311;0.521,0.311;0.521,0.311;0.521,0.311;0.521,0.311;0.521,0.311;0.521,0.311;0.521,0.311;0.521,0.311;0.521,0.311;0.521,0.311;0.521,0.311;0.521,0.311",941765,21,F,
,,loss,no_pressure,1.6634029000124428,True,75,0.14236431203405817,"-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.397;-0.020,-0.382;-0.018,-0.346;-0.016,-0.325;-0.013,-0.295;-0.008,-0.275;-0.004,-0.257;0.000,-0.228;0.004,-0.207;0.011,-0.184;0.019,-0.158;0.021,-0.142;0.024,-0.125;0.024,-0.110;0.026,-0.092;0.032,-0.059;0.043,-0.037;0.065,-0.008;0.089,0.012;0.116,0.027;0.159,0.044;0.199,0.057;0.249,0.076;0.309,0.087;0.334,0.087;0.353,0.087;0.357,0.087;0.358,0.087;0.358,0.087;0.358,0.087;0.358,0.087;0.358,0.087;0.358,0.087;0.358,0.087;0.358,0.087;0.358,0.087;0.358,0.087;0.358,0.087;0.358,0.087;0.358,0.087;0.358,0.087;0.358,0.087;0.358,0.087;0.358,0.087;0.358,0.087;0.358,0.087;0.358,0.087;0.358,0.097;0.362,0.136;0.369,0.157;0.375,0.173;0.385,0.187;0.392,0.196;0.401,0.206;0.407,0.214;0.413,0.221;0.422,0.232;0.425,0.235;0.426,0.236;0.426,0.236;0.426,0.236;0.426,0.236;0.426,0.236;0.426,0.236;0.426,0.236;0.426,0.236;0.426,0.236;0.426,0.236;0.426,0.236;0.426,0.236;0.426,0.236",941765,21,F,
,,loss,no_pressure,1.2489279999863356,True,62.5,0.10012359408784444,"-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.413;-0.013,-0.394;-0.009,-0.366;0.006,-0.298;0.027,-0.229;0.068,-0.113;0.104,-0.032;0.145,0.048;0.194,0.141;0.214,0.172;0.226,0.188;0.231,0.196;0.232,0.196;0.232,0.196;0.232,0.196;0.233,0.196;0.233,0.196;0.233,0.196;0.233,0.196;0.233,0.196;0.233,0.196;0.233,0.196;0.233,0.196;0.233,0.197;0.233,0.198;0.237,0.203;0.242,0.209;0.244,0.212;0.244,0.213;0.244,0.213;0.245,0.213;0.245,0.213;0.245,0.213;0.245,0.213;0.245,0.213;0.245,0.213;0.245,0.213;0.245,0.213;0.245,0.213;0.245,0.213;0.245,0.213;0.245,0.213;0.245,0.213;0.245,0.213",941765,21,F,
,,loss,no_pressure,2.366543099982664,False,50.0,0.5966759815599757,"0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.418;0.005,-0.408;0.006,-0.384;0.008,-0.362;0.013,-0.336;0.036,-0.280;0.054,-0.238;0.084,-0.182;0.139,-0.097;0.177,-0.046;0.237,0.024;0.268,0.056;0.302,0.088;0.314,0.102;0.318,0.106;0.322,0.110;0.323,0.111;0.323,0.113;0.323,0.114;0.323,0.114;0.323,0.115;0.323,0.117;0.323,0.117;0.323,0.119;0.323,0.123;0.325,0.134;0.329,0.144;0.331,0.154;0.335,0.167;0.337,0.174;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.337,0.176;0.338,0.201;0.336,0.214;0.322,0.233;0.301,0.244;0.268,0.252;0.195,0.259;0.137,0.259;0.079,0.258;0.031,0.257;0.011,0.258;-0.006,0.259;-0.017,0.262;-0.039,0.268;-0.056,0.272;-0.062,0.274;-0.064,0.277;-0.064,0.277;-0.064,0.277;-0.064,0.277;-0.064,0.277;-0.064,0.277;-0.064,0.277;-0.064,0.277;-0.064,0.277;-0.064,0.277;-0.064,0.277;-0.064,0.277;-0.064,0.277;-0.064,0.277;-0.064,0.277;-0.064,0.277;-0.064,0.277;-0.064,0.277;-0.064,0.277;-0.141,0.288;-0.194,0.298;-0.258,0.311;-0.282,0.316;-0.304,0.323;-0.328,0.332;-0.338,0.334;-0.344,0.338;-0.345,0.338;-0.345,0.338;-0.346,0.338;-0.346,0.338;-0.346,0.338;-0.346,0.338;-0.346,0.338;-0.346,0.338;-0.346,0.338;-0.346,0.338;-0.346,0.338;-0.346,0.338;-0.346,0.338;-0.346,0.338;-0.346,0.338",941765,21,F,
,,loss,no_pressure,1.3994894000061322,False,56.25,0.49648347928624836,"0.052,-0.398;0.052,-0.398;0.052,-0.398;0.052,-0.398;0.052,-0.398;0.052,-0.398;0.052,-0.398;0.052,-0.398;0.052,-0.398;0.052,-0.398;0.052,-0.398;0.052,-0.398;0.052,-0.398;0.052,-0.398;0.052,-0.398;0.052,-0.398;0.052,-0.398;0.052,-0.398;0.052,-0.398;0.052,-0.398;0.052,-0.398;0.052,-0.398;0.052,-0.398;0.052,-0.398;0.032,-0.381;0.004,-0.352;-0.036,-0.303;-0.054,-0.261;-0.068,-0.199;-0.067,-0.156;-0.052,-0.104;-0.009,-0.012;0.029,0.043;0.093,0.114;0.136,0.147;0.172,0.170;0.209,0.184;0.223,0.188;0.230,0.189;0.232,0.189;0.233,0.189;0.233,0.189;0.233,0.189;0.233,0.189;0.233,0.189;0.233,0.189;0.233,0.192;0.233,0.193;0.233,0.193;0.233,0.193;0.233,0.193;0.222,0.192;0.199,0.187;0.168,0.186;0.096,0.186;0.034,0.187;-0.074,0.186;-0.147,0.186;-0.202,0.186;-0.267,0.194;-0.293,0.202;-0.318,0.213;-0.348,0.231;-0.359,0.237;-0.372,0.245;-0.378,0.249;-0.381,0.249;-0.383,0.251;-0.383,0.251;-0.384,0.252;-0.384,0.252;-0.384,0.252;-0.384,0.252;-0.384,0.252;-0.384,0.252;-0.384,0.252;-0.384,0.252;-0.384,0.252;-0.384,0.252;-0.384,0.252;-0.384,0.252;-0.384,0.252;-0.384,0.252;-0.384,0.252;-0.384,0.252",941765,21,F,
,,loss,no_pressure,1.1148084999877028,False,62.5,0.04561721905447559,"0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;0.000,-0.398;-0.002,-0.392;-0.006,-0.363;-0.004,-0.346;0.001,-0.324;0.016,-0.286;0.032,-0.252;0.069,-0.187;0.102,-0.138;0.149,-0.072;0.230,0.033;0.277,0.092;0.329,0.152;0.370,0.192;0.384,0.204;0.392,0.210;0.393,0.212;0.393,0.212;0.393,0.212;0.393,0.212;0.393,0.212;0.392,0.212;0.391,0.212;0.386,0.213;0.381,0.216;0.374,0.220;0.372,0.222;0.371,0.223;0.369,0.225;0.369,0.226;0.369,0.226;0.369,0.226;0.369,0.226;0.369,0.226;0.369,0.226;0.369,0.226;0.369,0.226;0.369,0.226;0.369,0.226;0.369,0.226;0.369,0.226;0.369,0.226;0.369,0.226",941765,21,F,
,,loss,no_pressure,1.031607199984137,True,68.75,0.12272547905743351,"0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.013,-0.380;0.007,-0.326;0.011,-0.269;0.037,-0.148;0.066,-0.057;0.103,0.027;0.158,0.122;0.174,0.148;0.221,0.218;0.247,0.249;0.266,0.265;0.281,0.276;0.300,0.287;0.311,0.293;0.320,0.297;0.322,0.298;0.323,0.298;0.323,0.298;0.323,0.298;0.323,0.298;0.323,0.298;0.323,0.298;0.323,0.298;0.323,0.298;0.323,0.298;0.323,0.298;0.323,0.298;0.323,0.298;0.323,0.298;0.323,0.298;0.323,0.298;0.323,0.298;0.323,0.298;0.323,0.298;0.323,0.298;0.323,0.298;0.323,0.298;0.323,0.298;0.323,0.298",941765,21,F,
